Country,Country Code,Year,Month,PopulationPerMonth
Estonia,EST,2010,02,1334008.3333333333
Estonia,EST,2010,03,1333755.0
Estonia,EST,2010,04,1333501.6666666667
Estonia,EST,2010,05,1333248.3333333333
Estonia,EST,2010,06,1332995.0
Estonia,EST,2010,07,1332741.6666666667
Estonia,EST,2010,08,1332488.3333333333
Estonia,EST,2010,09,1332235.0
Estonia,EST,2010,10,1331981.6666666667
Estonia,EST,2010,11,1331728.3333333333
Estonia,EST,2010,12,1331475.0
Estonia,EST,2011,02,1330802.3333333333
Estonia,EST,2011,03,1330466.0
Estonia,EST,2011,04,1330129.6666666667
Estonia,EST,2011,05,1329793.3333333333
Estonia,EST,2011,06,1329457.0
Estonia,EST,2011,07,1329120.6666666667
Estonia,EST,2011,08,1328784.3333333333
Estonia,EST,2011,09,1328448.0
Estonia,EST,2011,10,1328111.6666666667
Estonia,EST,2011,11,1327775.3333333333
Estonia,EST,2011,12,1327439.0
Estonia,EST,2012,02,1326648.5
Estonia,EST,2012,03,1326253.25
Estonia,EST,2012,04,1325858.0
Estonia,EST,2012,05,1325462.75
Estonia,EST,2012,06,1325067.5
Estonia,EST,2012,07,1324672.25
Estonia,EST,2012,08,1324277.0
Estonia,EST,2012,09,1323881.75
Estonia,EST,2012,10,1323486.5
Estonia,EST,2012,11,1323091.25
Estonia,EST,2012,12,1322696.0
Estonia,EST,2013,02,1321912.8333333333
Estonia,EST,2013,03,1321521.25
Estonia,EST,2013,04,1321129.6666666667
Estonia,EST,2013,05,1320738.0833333333
Estonia,EST,2013,06,1320346.5
Estonia,EST,2013,07,1319954.9166666667
Estonia,EST,2013,08,1319563.3333333333
Estonia,EST,2013,09,1319171.75
Estonia,EST,2013,10,1318780.1666666667
Estonia,EST,2013,11,1318388.5833333333
Estonia,EST,2013,12,1317997.0
Estonia,EST,2014,02,1317421.6666666667
Estonia,EST,2014,03,1317134.0
Estonia,EST,2014,04,1316846.3333333333
Estonia,EST,2014,05,1316558.6666666667
Estonia,EST,2014,06,1316271.0
Estonia,EST,2014,07,1315983.3333333333
Estonia,EST,2014,08,1315695.6666666667
Estonia,EST,2014,09,1315408.0
Estonia,EST,2014,10,1315120.3333333333
Estonia,EST,2014,11,1314832.6666666667
Estonia,EST,2014,12,1314545.0
Estonia,EST,2015,02,1314688.6666666667
Estonia,EST,2015,03,1314760.5
Estonia,EST,2015,04,1314832.3333333333
Estonia,EST,2015,05,1314904.1666666667
Estonia,EST,2015,06,1314976.0
Estonia,EST,2015,07,1315047.8333333333
Estonia,EST,2015,08,1315119.6666666667
Estonia,EST,2015,09,1315191.5
Estonia,EST,2015,10,1315263.3333333333
Estonia,EST,2015,11,1315335.1666666667
Estonia,EST,2015,12,1315407.0
Estonia,EST,2016,02,1315470.8333333333
Estonia,EST,2016,03,1315502.75
Estonia,EST,2016,04,1315534.6666666667
Estonia,EST,2016,05,1315566.5833333333
Estonia,EST,2016,06,1315598.5
Estonia,EST,2016,07,1315630.4166666667
Estonia,EST,2016,08,1315662.3333333333
Estonia,EST,2016,09,1315694.25
Estonia,EST,2016,10,1315726.1666666667
Estonia,EST,2016,11,1315758.0833333333
Estonia,EST,2016,12,1315790.0
Estonia,EST,2017,02,1316055.6666666667
Estonia,EST,2017,03,1316188.5
Estonia,EST,2017,04,1316321.3333333333
Estonia,EST,2017,05,1316454.1666666667
Estonia,EST,2017,06,1316587.0
Estonia,EST,2017,07,1316719.8333333333
Estonia,EST,2017,08,1316852.6666666667
Estonia,EST,2017,09,1316985.5
Estonia,EST,2017,10,1317118.3333333333
Estonia,EST,2017,11,1317251.1666666667
Estonia,EST,2017,12,1317384.0
Estonia,EST,2018,02,1318149.5
Estonia,EST,2018,03,1318532.25
Estonia,EST,2018,04,1318915.0
Estonia,EST,2018,05,1319297.75
Estonia,EST,2018,06,1319680.5
Estonia,EST,2018,07,1320063.25
Estonia,EST,2018,08,1320446.0
Estonia,EST,2018,09,1320828.75
Estonia,EST,2018,10,1321211.5
Estonia,EST,2018,11,1321594.25
Estonia,EST,2018,12,1321977.0
Estonia,EST,2019,02,1322797.1666666667
Estonia,EST,2019,03,1323207.25
Estonia,EST,2019,04,1323617.3333333333
Estonia,EST,2019,05,1324027.4166666667
Estonia,EST,2019,06,1324437.5
Estonia,EST,2019,07,1324847.5833333333
Estonia,EST,2019,08,1325257.6666666667
Estonia,EST,2019,09,1325667.75
Estonia,EST,2019,10,1326077.8333333333
Estonia,EST,2019,11,1326487.9166666667
Estonia,EST,2019,12,1326898.0
Estonia,EST,2020,02,1327335.3333333333
Estonia,EST,2020,03,1327554.0
Estonia,EST,2020,04,1327772.6666666667
Estonia,EST,2020,05,1327991.3333333333
Estonia,EST,2020,06,1328210.0
Estonia,EST,2020,07,1328428.6666666667
Estonia,EST,2020,08,1328647.3333333333
Estonia,EST,2020,09,1328866.0
Estonia,EST,2020,10,1329084.6666666667
Estonia,EST,2020,11,1329303.3333333333
Estonia,EST,2020,12,1329522.0
Estonia,EST,2021,02,1329757.0
Estonia,EST,2021,03,1329874.5
Estonia,EST,2021,04,1329992.0
Estonia,EST,2021,05,1330109.5
Estonia,EST,2021,06,1330227.0
Estonia,EST,2021,07,1330344.5
Estonia,EST,2021,08,1330462.0
Estonia,EST,2021,09,1330579.5
Estonia,EST,2021,10,1330697.0
Estonia,EST,2021,11,1330814.5
Estonia,EST,2021,12,1330932.0
Finland,FIN,2010,02,5342951.166666667
Finland,FIN,2010,03,5344991.25
Finland,FIN,2010,04,5347031.333333333
Finland,FIN,2010,05,5349071.416666667
Finland,FIN,2010,06,5351111.5
Finland,FIN,2010,07,5353151.583333333
Finland,FIN,2010,08,5355191.666666667
Finland,FIN,2010,09,5357231.75
Finland,FIN,2010,10,5359271.833333333
Finland,FIN,2010,11,5361311.916666667
Finland,FIN,2010,12,5363352.0
Finland,FIN,2011,02,5367505.333333333
Finland,FIN,2011,03,5369582.0
Finland,FIN,2011,04,5371658.666666667
Finland,FIN,2011,05,5373735.333333333
Finland,FIN,2011,06,5375812.0
Finland,FIN,2011,07,5377888.666666667
Finland,FIN,2011,08,5379965.333333333
Finland,FIN,2011,09,5382042.0
Finland,FIN,2011,10,5384118.666666667
Finland,FIN,2011,11,5386195.333333333
Finland,FIN,2011,12,5388272.0
Finland,FIN,2012,02,5392555.166666667
Finland,FIN,2012,03,5394696.75
Finland,FIN,2012,04,5396838.333333333
Finland,FIN,2012,05,5398979.916666667
Finland,FIN,2012,06,5401121.5
Finland,FIN,2012,07,5403263.083333333
Finland,FIN,2012,08,5405404.666666667
Finland,FIN,2012,09,5407546.25
Finland,FIN,2012,10,5409687.833333333
Finland,FIN,2012,11,5411829.416666667
Finland,FIN,2012,12,5413971.0
Finland,FIN,2013,02,5418137.833333333
Finland,FIN,2013,03,5420221.25
Finland,FIN,2013,04,5422304.666666667
Finland,FIN,2013,05,5424388.083333333
Finland,FIN,2013,06,5426471.5
Finland,FIN,2013,07,5428554.916666667
Finland,FIN,2013,08,5430638.333333333
Finland,FIN,2013,09,5432721.75
Finland,FIN,2013,10,5434805.166666667
Finland,FIN,2013,11,5436888.583333333
Finland,FIN,2013,12,5438972.0
Finland,FIN,2014,02,5442728.666666667
Finland,FIN,2014,03,5444607.0
Finland,FIN,2014,04,5446485.333333333
Finland,FIN,2014,05,5448363.666666667
Finland,FIN,2014,06,5450242.0
Finland,FIN,2014,07,5452120.333333333
Finland,FIN,2014,08,5453998.666666667
Finland,FIN,2014,09,5455877.0
Finland,FIN,2014,10,5457755.333333333
Finland,FIN,2014,11,5459633.666666667
Finland,FIN,2014,12,5461512.0
Finland,FIN,2015,02,5464515.166666667
Finland,FIN,2015,03,5466016.75
Finland,FIN,2015,04,5467518.333333333
Finland,FIN,2015,05,5469019.916666667
Finland,FIN,2015,06,5470521.5
Finland,FIN,2015,07,5472023.083333333
Finland,FIN,2015,08,5473524.666666667
Finland,FIN,2015,09,5475026.25
Finland,FIN,2015,10,5476527.833333333
Finland,FIN,2015,11,5478029.416666667
Finland,FIN,2015,12,5479531.0
Finland,FIN,2016,02,5482159.666666667
Finland,FIN,2016,03,5483474.0
Finland,FIN,2016,04,5484788.333333333
Finland,FIN,2016,05,5486102.666666667
Finland,FIN,2016,06,5487417.0
Finland,FIN,2016,07,5488731.333333333
Finland,FIN,2016,08,5490045.666666667
Finland,FIN,2016,09,5491360.0
Finland,FIN,2016,10,5492674.333333333
Finland,FIN,2016,11,5493988.666666667
Finland,FIN,2016,12,5495303.0
Finland,FIN,2017,02,5497454.833333333
Finland,FIN,2017,03,5498530.75
Finland,FIN,2017,04,5499606.666666667
Finland,FIN,2017,05,5500682.583333333
Finland,FIN,2017,06,5501758.5
Finland,FIN,2017,07,5502834.416666667
Finland,FIN,2017,08,5503910.333333333
Finland,FIN,2017,09,5504986.25
Finland,FIN,2017,10,5506062.166666667
Finland,FIN,2017,11,5507138.083333333
Finland,FIN,2017,12,5508214.0
Finland,FIN,2018,02,5509432.5
Finland,FIN,2018,03,5510041.75
Finland,FIN,2018,04,5510651.0
Finland,FIN,2018,05,5511260.25
Finland,FIN,2018,06,5511869.5
Finland,FIN,2018,07,5512478.75
Finland,FIN,2018,08,5513088.0
Finland,FIN,2018,09,5513697.25
Finland,FIN,2018,10,5514306.5
Finland,FIN,2018,11,5514915.75
Finland,FIN,2018,12,5515525.0
Finland,FIN,2019,02,5516538.5
Finland,FIN,2019,03,5517045.25
Finland,FIN,2019,04,5517552.0
Finland,FIN,2019,05,5518058.75
Finland,FIN,2019,06,5518565.5
Finland,FIN,2019,07,5519072.25
Finland,FIN,2019,08,5519579.0
Finland,FIN,2019,09,5520085.75
Finland,FIN,2019,10,5520592.5
Finland,FIN,2019,11,5521099.25
Finland,FIN,2019,12,5521606.0
Finland,FIN,2020,02,5522928.833333333
Finland,FIN,2020,03,5523590.25
Finland,FIN,2020,04,5524251.666666667
Finland,FIN,2020,05,5524913.083333333
Finland,FIN,2020,06,5525574.5
Finland,FIN,2020,07,5526235.916666667
Finland,FIN,2020,08,5526897.333333333
Finland,FIN,2020,09,5527558.75
Finland,FIN,2020,10,5528220.166666667
Finland,FIN,2020,11,5528881.583333333
Finland,FIN,2020,12,5529543.0
Finland,FIN,2021,02,5531455.333333333
Finland,FIN,2021,03,5532411.5
Finland,FIN,2021,04,5533367.666666667
